나이성별,차량아이디,차량아이디_빈도수,scaled_차량아이디_빈도수
33,35,72,2.978328173374613
47,137,68,1.3831003811944091
49,119,70,1.4096306068601583
12,132,7,1.303370786516854
32,123,18,1.294230769230769
64,24,15,1.0870165745856353
70,24,15,1.103533278553821
14,101,39,3.973913043478261
29,87,3,1.028985507246377
43,19,42,1.165174574753805
21,11,19,1.2755102040816326
67,128,21,1.1555747623163353
107,16,28,2.0384615384615388
51,29,19,1.1040462427745665
45,130,72,1.3903481979230299
28,26,70,1.7314487632508835
71,48,85,2.255813953488372
88,57,31,1.4900181488203268
54,87,3,1.028892455858748
50,28,93,1.482798833819242
94,95,33,3.742857142857143
22,35,25,1.2517482517482517
30,21,77,1.9785407725321889
83,119,15,1.4214046822742477
71,43,42,1.6129568106312293
3,5,53,2.504823151125402
11,30,15,1.5625
33,119,11,1.278637770897833
3,138,24,1.665594855305466
24,28,105,1.7139588100686498
67,54,3,1.0155574762316335
34,86,37,1.9101123595505618
6,21,44,2.128279883381924
57,82,16,2.6666666666666665
91,36,22,2.118343195266272
107,11,31,2.1538461538461537
12,26,14,1.6573033707865168
24,134,39,1.2608695652173914
51,7,12,1.0635838150289016
50,70,41,1.2099125364431487
69,17,37,1.2759795570698467
37,82,8,2.086206896551724
72,31,32,1.4318885448916407
72,41,3,1.0278637770897832
7,119,20,1.5150602409638554
73,31,32,1.8718750000000002
51,130,8,1.0404624277456647
96,14,30,10.0
11,53,8,1.28125
91,21,21,2.06508875739645
108,14,255,9.999999999999998
11,111,5,1.1607142857142858
23,136,48,1.4175715695952615
112,107,8,1.75
112,36,2,1.1071428571428572
28,70,32,1.3286219081272086
6,97,44,2.128279883381924
57,114,21,3.222222222222222
23,36,65,1.5686080947680159
47,17,62,1.3487928843710293
85,125,2,1.0246575342465754
103,71,15,2.4
6,119,34,1.8658892128279883
29,78,14,1.1884057971014492
5,136,24,1.69
55,88,8,1.271551724137931
73,30,23,1.61875
24,108,6,1.034324942791762
89,55,18,1.3501144164759724
46,109,9,1.0310612597066435
87,146,2,1.0198237885462555
3,97,49,2.3890675241157555
98,14,29,10.000000000000002
60,14,9,6.142857142857143
7,97,29,1.7590361445783134
76,21,15,2.1150442477876106
31,100,9,1.1434262948207172
67,40,123,1.9490060501296456
101,40,11,2.956521739130435
65,50,41,1.353287536800785
45,82,178,1.973121563836286
70,53,44,1.3179950698438785
70,111,26,1.1848808545603944
98,30,1,1.0
41,138,12,1.0748865355521937
41,106,33,1.2178517397881998
46,15,13,1.0465918895599655
91,16,16,1.7988165680473371
92,29,5,1.1607142857142858
103,107,11,2.0
28,123,34,1.3498233215547704
25,3,6,1.0623268698060941
24,144,3,1.0137299771167048
13,86,6,1.4891304347826089
7,85,22,1.569277108433735
51,110,17,1.092485549132948
7,31,34,1.894578313253012
47,31,165,1.937738246505718
87,132,20,1.3766519823788546
64,128,18,1.1056629834254144
6,85,18,1.446064139941691
82,57,9,1.5070422535211268
82,29,4,1.1901408450704225
53,137,19,1.2579617834394905
45,100,35,1.1869273060476482
37,91,14,3.017241379310345
73,40,34,1.928125
74,40,52,2.438871473354232
65,97,85,1.7419038272816487
39,18,2,2.0
23,30,45,1.3909180651530109
45,75,74,1.4013439218081858
85,132,23,1.5424657534246575
87,137,16,1.2973568281938326
61,113,47,1.7752808988764044
26,69,20,1.185466377440347
65,128,15,1.1236506378802749
45,106,103,1.5607819181429443
14,13,116,10.0
12,103,6,1.2528089887640448
83,76,18,1.511705685618729
22,43,125,2.300699300699301
34,108,2,1.0252808988764044
87,136,38,1.7334801762114538
90,35,27,1.4552529182879377
82,99,3,1.1267605633802817
105,78,6,1.302013422818792
101,84,32,7.065217391304348
108,119,24,1.8149606299212597
85,128,5,1.0986301369863014
73,20,57,2.575
21,16,68,2.0255102040816326
24,9,32,1.2128146453089246
65,85,37,1.3179587831207065
8,144,3,1.0436893203883495
5,128,7,1.18
3,40,32,1.8971061093247588
42,134,20,1.1082963901203293
38,127,1,1.0
69,55,77,1.5826235093696763
54,89,19,1.260032102728732
75,137,12,1.8839285714285716
30,73,37,1.463519313304721
29,130,15,1.2028985507246377
1,88,7,1.2827225130890052
72,37,12,1.153250773993808
42,29,21,1.1139962001266623
87,130,10,1.1784140969162995
25,110,32,1.386426592797784
48,142,29,1.1226277372262774
87,18,7,1.118942731277533
72,24,6,1.0696594427244581
4,36,17,1.2885771543086173
67,19,39,1.295592048401037
110,82,12,1.5625
84,36,16,1.3890489913544668
29,119,30,1.4202898550724639
43,62,3,1.0080572963294538
11,18,6,1.2008928571428572
97,97,5,3.4
21,88,9,1.1224489795918369
35,86,18,2.0774647887323945
101,13,36,7.8478260869565215
56,119,8,1.2333333333333334
101,29,4,1.5869565217391304
87,54,1,1.0
69,43,54,1.4063032367972743
9,86,14,1.4517374517374517
43,144,2,1.004028648164727
70,36,94,1.6877567789646672
66,144,1,1.0
36,86,13,2.148936170212766
36,20,9,1.7659574468085106
62,101,301,5.623287671232877
63,70,19,1.1472727272727272
89,31,37,1.7414187643020593
61,53,24,1.3876404494382022
57,40,8,1.7777777777777777
116,124,8,3.625
69,8,9,1.061328790459966
37,20,1,1.0
81,30,6,1.3571428571428572
44,22,4,1.0086510733739187
41,50,48,1.3199697428139183
46,89,87,1.3339085418464194
31,5,15,1.250996015936255
63,34,31,1.2454545454545456
50,144,1,1.0
51,137,55,1.3121387283236994
55,40,12,1.4267241379310345
53,106,31,1.429936305732484
81,40,29,3.0
53,37,9,1.1146496815286624
114,109,1,1.0
63,50,42,1.3354545454545454
85,130,10,1.2219178082191782
55,87,1,1.0
66,30,42,1.2609618104667608
66,70,25,1.1527581329561527
110,26,15,1.7159090909090908
105,40,40,3.3557046979865772
8,53,20,1.4150485436893203
29,134,9,1.1159420289855073
72,57,53,1.7244582043343653
65,35,84,1.7330716388616292
13,11,3,1.1956521739130435
58,107,14,3.052631578947368
24,24,18,1.1167048054919908
34,17,26,1.6320224719101124
27,119,66,1.924170616113744
10,28,25,1.6016713091922006
47,106,81,1.4574332909783991
37,51,23,4.413793103448276
50,130,37,1.1889212827988338
114,95,8,2.2115384615384617
32,130,19,1.3115384615384615
22,138,19,1.1888111888111887
103,100,9,1.8
36,82,13,2.148936170212766
74,130,10,1.2539184952978055
90,86,80,2.3832684824902723
31,48,99,2.756972111553785
89,71,32,1.6384439359267735
61,128,7,1.101123595505618
65,76,92,1.8037291462217862
13,124,49,5.695652173913044
70,123,47,1.3401807723911259
26,73,42,1.4002169197396963
25,43,92,2.134349030470914
44,75,124,1.3546940083306633
11,113,73,3.8928571428571432
89,95,168,4.439359267734554
45,142,27,1.142944410507025
26,65,8,1.0683297180043383
26,35,83,1.8004338394793926
87,5,5,1.079295154185022
56,57,20,1.6333333333333333
33,109,6,1.1393188854489165
11,90,6,1.2008928571428572
71,136,37,1.5382059800664452
24,31,273,2.8672768878718533
6,138,19,1.4723032069970845
61,8,7,1.101123595505618
65,137,27,1.2296368989205102
91,30,13,1.6390532544378698
90,30,14,1.227626459143969
106,71,28,2.35
34,31,32,1.7837078651685392
46,7,11,1.0388265746333045
110,30,14,1.6647727272727273
67,127,36,1.272255834053587
91,101,54,3.8224852071005917
113,21,2,1.2307692307692308
26,142,11,1.0976138828633406
13,3,1,1.0
25,30,48,1.5858725761772854
45,57,72,1.3903481979230299
96,18,1,1.0
69,46,7,1.0459965928449746
10,7,1,1.0
87,35,41,1.7929515418502202
95,91,18,4.642857142857142
27,15,6,1.0710900473933649
70,40,124,1.9096138044371407
28,87,10,1.0954063604240283
43,134,60,1.23769024171889
47,43,141,1.8005082592121981
44,9,28,1.0778596603652675
92,28,18,1.6830357142857144
8,73,5,1.087378640776699
91,57,7,1.3195266272189348
54,18,18,1.245585874799358
90,36,33,1.5603112840466926
66,88,74,1.4646393210749646
25,65,10,1.1121883656509695
25,144,6,1.0623268698060941
2,3,5,1.1682242990654206
31,109,1,1.0
66,89,30,1.1845827439886845
8,26,24,1.5024271844660193
84,132,29,1.7262247838616713
50,50,68,1.351603498542274
25,50,24,1.2867036011080333
87,26,25,1.475770925110132
57,101,39,5.222222222222221
87,17,15,1.277533039647577
50,9,7,1.0314868804664723
17,101,4,2.1739130434782608
13,57,1,1.0
25,57,28,1.3365650969529086
7,20,27,1.7048192771084336
7,55,31,1.8132530120481927
65,127,31,1.2649656526005888
36,142,4,1.2872340425531914
32,106,21,1.3461538461538463
75,50,6,1.4017857142857144
50,46,11,1.0524781341107872
54,43,91,2.30016051364366
44,52,12,1.031720602371035
48,50,69,1.2978102189781022
83,5,25,1.7224080267558528
43,52,7,1.0241718889883618
70,82,133,1.9761709120788824
111,48,29,5.271186440677967
46,25,24,1.0893011216566004
31,28,36,1.6274900398406376
49,142,18,1.1009234828496042
60,109,1,1.0
75,20,20,2.5267857142857144
52,5,26,1.2091078066914498
58,113,34,6.2105263157894735
56,53,11,1.3333333333333333
86,11,70,2.4049773755656108
93,57,1,1.0
50,31,160,1.834402332361516
64,127,27,1.1616022099447514
54,146,8,1.101123595505618
50,24,16,1.0787172011661808
34,82,63,2.567415730337079
83,30,6,1.1505016722408028
25,37,9,1.0997229916897506
85,55,46,2.1095890410958904
73,29,7,1.16875
51,33,10,1.0520231213872833
67,31,123,1.9490060501296456
63,86,50,1.4009090909090909
15,30,13,2.7142857142857144
59,84,33,10.0
14,26,22,2.643478260869565
22,128,4,1.0314685314685315
69,128,11,1.0766609880749574
34,136,17,1.404494382022472
64,109,3,1.0124309392265194
84,128,10,1.23342939481268
70,87,16,1.1109285127362367
63,31,126,2.022727272727273
30,57,47,1.592274678111588
36,71,5,1.3829787234042552
8,17,14,1.2839805825242718
27,85,26,1.3554502369668247
68,75,43,1.2671378091872791
11,31,17,1.6428571428571428
23,54,3,1.0177690029615005
25,28,63,1.7728531855955678
55,16,30,2.125
71,27,1,1.0
73,34,66,2.828125
104,26,15,1.875
1,90,2,1.0471204188481675
56,20,23,1.7333333333333334
25,115,5,1.0498614958448753
47,65,21,1.1143583227445997
56,26,29,1.9333333333333333
88,11,83,2.3393829401088926
104,17,5,1.25
1,26,8,1.3298429319371727
70,109,1,1.0
35,16,17,2.0140845070422535
2,26,11,1.4205607476635516
66,109,3,1.0127298444130126
118,14,17,10.0
38,51,23,6.351351351351352
47,127,77,1.434561626429479
91,91,55,3.8757396449704142
57,34,50,6.444444444444445
73,82,32,1.8718750000000002
2,5,27,2.0934579439252334
73,115,1,1.0
8,20,24,1.5024271844660193
106,31,57,3.8
25,106,57,1.6980609418282548
77,101,26,5.245283018867924
34,43,52,2.289325842696629
31,20,63,2.1115537848605577
111,101,19,3.745762711864407
11,109,3,1.0803571428571428
10,85,20,1.4763231197771587
103,31,12,2.1
50,109,3,1.0104956268221574
83,65,7,1.1806020066889633
45,7,13,1.0659743433109348
7,114,16,1.4066265060240963
53,70,5,1.0573248407643312
87,20,40,1.7731277533039647
88,71,60,1.9637023593466423
16,14,25,6.538461538461538
65,26,116,2.015701668302257
23,70,17,1.142152023692004
30,31,86,2.094420600858369
16,30,4,1.6923076923076923
51,37,15,1.0809248554913293
28,88,31,1.3180212014134276
55,27,1,1.0
75,37,5,1.3214285714285714
48,29,22,1.091970802919708
68,26,162,2.0240282685512367
94,100,6,1.4285714285714284
47,109,4,1.01715374841169
58,16,14,3.052631578947368
65,17,22,1.185475956820412
57,90,1,1.0
71,40,69,2.0166112956810633
22,82,32,1.3251748251748252
9,128,1,1.0
44,7,18,1.0490227491188722
4,16,26,1.4509018036072145
31,13,155,3.760956175298805
67,65,4,1.0233362143474503
96,13,23,7.827586206896552
47,15,3,1.01143583227446
61,29,13,1.202247191011236
59,35,5,2.125
61,17,4,1.050561797752809
3,128,3,1.057877813504823
78,91,30,8.909090909090908
90,119,35,1.595330739299611
30,109,5,1.0515021459227467
24,109,7,1.0411899313501145
47,88,63,1.3545108005082591
73,103,14,1.365625
49,110,55,1.320580474934037
82,71,12,1.6971830985915493
111,20,8,2.0677966101694913
55,17,20,1.7370689655172413
53,71,66,1.9315286624203822
58,36,11,2.578947368421052
86,7,2,1.0203619909502262
67,35,136,2.0501296456352636
31,136,30,1.5199203187250996
96,91,16,5.655172413793103
2,28,5,1.1682242990654206
107,20,10,1.3461538461538463
109,40,28,2.2272727272727275
71,50,42,1.6129568106312293
29,85,33,1.463768115942029
5,11,25,1.72
25,82,66,1.8102493074792245
69,3,5,1.030664395229983
107,35,18,1.6538461538461537
9,132,12,1.3822393822393821
26,82,102,1.9859002169197395
22,34,20,1.1993006993006992
13,71,10,1.8804347826086958
7,109,2,1.0271084337349397
64,20,73,1.4475138121546962
107,83,4,1.1153846153846154
35,123,4,1.1901408450704225
88,18,5,1.0653357531760437
51,5,20,1.1098265895953756
70,76,113,1.828266228430567
73,91,75,3.08125
86,25,9,1.1628959276018098
82,119,25,2.52112676056338
55,82,45,2.706896551724138
32,36,41,1.6923076923076923
46,90,26,1.0970664365832614
69,103,56,1.421635434412266
42,20,47,1.2621912602913237
50,36,150,1.7819241982507288
49,75,24,1.1365435356200528
31,89,23,1.3944223107569722
21,26,65,1.9795918367346939
1,30,34,2.554973821989529
72,132,34,1.4597523219814241
55,103,23,1.853448275862069
78,113,22,6.7272727272727275
86,136,11,1.2036199095022624
46,120,3,1.0077653149266608
50,127,37,1.1889212827988338
46,65,11,1.0388265746333045
87,111,26,1.4955947136563876
48,108,6,1.0218978102189782
51,88,28,1.1560693641618496
49,70,24,1.1365435356200528
87,37,6,1.0991189427312775
30,26,50,1.6309012875536482
69,106,34,1.2529812606473594
6,55,30,1.760932944606414
89,106,12,1.2265446224256293
113,55,2,1.2307692307692308
43,8,106,1.4230080572963295
89,91,78,2.585812356979405
84,75,11,1.2593659942363113
84,50,11,1.2593659942363113
28,82,70,1.7314487632508835
24,65,16,1.102974828375286
1,3,9,1.3769633507853403
31,59,12,1.197211155378486
51,109,3,1.0115606936416184
62,16,56,1.8476027397260273
52,109,2,1.008364312267658
46,142,25,1.093183779119931
30,130,12,1.1416309012875536
74,95,82,3.285266457680251
71,90,6,1.074750830564784
24,11,152,2.0366132723112127
50,106,66,1.3411078717201166
69,142,14,1.0996592844974447
3,31,49,2.3890675241157555
45,138,30,1.1594379963347587
71,36,57,1.8372093023255816
30,82,53,1.6695278969957081
46,138,51,1.1941328731665228
52,29,15,1.1171003717472119
56,82,38,2.2333333333333334
41,127,1,1.0
73,119,14,1.365625
30,106,50,1.6309012875536482
111,132,3,1.305084745762712
72,86,66,1.9055727554179565
90,136,28,1.472762645914397
86,34,31,1.6108597285067874
81,31,44,4.071428571428571
87,51,121,3.378854625550661
62,8,2,1.0154109589041096
47,8,16,1.0857687420584499
105,113,19,2.087248322147651
12,127,6,1.2528089887640448
4,30,19,1.3246492985971945
27,54,2,1.014218009478673
34,103,42,2.0365168539325844
15,69,1,1.0
10,134,5,1.1002785515320335
65,86,97,1.8478900883218843
56,34,63,3.066666666666667
76,76,10,1.7168141592920354
116,76,2,1.375
65,73,43,1.3709519136408244
50,45,3,1.0104956268221574
6,100,25,1.629737609329446
51,79,4,1.0173410404624277
31,115,3,1.0358565737051793
46,115,11,1.0388265746333045
28,57,44,1.4558303886925796
48,130,65,1.2802919708029197
56,114,43,2.4
3,107,34,1.954983922829582
54,142,8,1.101123595505618
75,123,3,1.1607142857142856
67,109,1,1.0
91,51,44,3.289940828402367
4,70,7,1.1082164328657313
35,26,12,1.6971830985915493
8,57,10,1.1966019417475728
54,28,60,1.8523274478330658
34,89,12,1.2780898876404494
9,8,11,1.3474903474903475
8,11,33,1.6990291262135924
110,13,112,6.676136363636364
22,59,13,1.1258741258741258
28,8,24,1.243816254416961
68,100,34,1.2098939929328623
108,40,38,2.311023622047244
30,88,22,1.2703862660944205
47,54,6,1.02858958068615
72,78,37,1.501547987616099
92,51,71,3.8125
65,59,34,1.2914622178606476
30,36,57,1.7210300429184548
106,106,6,1.25
87,30,19,1.356828193832599
93,91,39,3.9482758620689657
31,73,29,1.50199203187251
90,17,14,1.227626459143969
48,27,7,1.0262773722627736
94,113,28,3.314285714285714
41,18,11,1.0680786686838124
32,28,58,1.9865384615384616
9,20,17,1.555984555984556
9,119,18,1.5907335907335907
59,40,1,1.0
63,127,34,1.27
29,97,38,1.5362318840579712
25,88,36,1.4362880886426592
49,59,43,1.2493403693931397
107,85,14,1.5
49,134,24,1.1365435356200528
22,55,75,1.7762237762237763
28,18,11,1.1060070671378093
61,34,13,1.202247191011236
52,24,12,1.092007434944238
8,43,82,2.7694174757281553
25,34,71,1.8725761772853187
13,55,6,1.4891304347826089
26,3,5,1.0390455531453362
90,52,5,1.0700389105058365
34,53,11,1.252808988764045
74,85,81,3.2570532915360504
54,55,67,1.9534510433386838
27,31,81,2.137440758293839
30,3,5,1.0515021459227467
74,53,8,1.1974921630094044
59,123,2,1.28125
45,123,74,1.4013439218081858
66,28,74,1.4646393210749646
2,31,59,3.439252336448598
1,136,2,1.0471204188481675
75,86,23,2.767857142857143
74,76,44,2.2131661442006267
93,123,3,1.1551724137931034
107,101,48,2.807692307692308
90,27,5,1.0700389105058365
64,99,12,1.0683701657458564
117,13,25,10.0
70,18,25,1.1774856203779787
19,14,8,10.0
51,107,92,1.5260115606936415
7,75,6,1.1355421686746987
89,26,35,1.700228832951945
65,19,27,1.2296368989205102
55,35,46,2.7456896551724137
6,7,4,1.0787172011661808
72,66,2,1.0139318885448916
31,26,42,1.7350597609561755
86,88,28,1.5497737556561084
88,17,31,1.4900181488203268
4,64,11,1.1803607214428857
29,57,14,1.1884057971014492
110,86,20,1.9715909090909092
88,114,87,2.4047186932849365
95,124,14,3.7857142857142856
26,138,26,1.2440347071583513
36,95,20,2.8191489361702127
22,86,17,1.167832167832168
12,5,2,1.050561797752809
69,127,11,1.0766609880749574
110,71,24,2.1761363636363638
75,14,113,10.000000000000002
17,14,24,10.0
10,84,149,4.710306406685237
2,36,2,1.0420560747663552
42,36,37,1.2051931602279924
73,55,22,1.5906250000000002
53,82,89,2.261146496815287
22,22,2,1.0104895104895104
91,95,86,5.526627218934911
67,61,4,1.0233362143474503
27,65,8,1.099526066350711
97,91,8,5.2
111,84,60,10.0
88,29,6,1.0816696914700545
57,21,16,2.6666666666666665
30,71,54,1.6824034334763946
36,48,9,1.7659574468085106
71,132,40,1.5830564784053156
46,8,59,1.2251941328731664
109,14,199,10.0
85,57,16,1.36986301369863
18,28,1,1.0
21,82,10,1.1377551020408163
13,114,3,1.1956521739130435
36,18,10,1.8617021276595744
27,28,43,1.5971563981042654
70,99,8,1.0517666392769105
90,28,28,1.472762645914397
76,20,7,1.4778761061946901
8,97,55,2.179611650485437
22,113,54,1.5559440559440558
27,37,5,1.0568720379146919
25,128,7,1.074792243767313
107,132,3,1.0769230769230769
2,84,61,3.5233644859813085
41,78,13,1.081694402420575
60,103,1,1.0
44,25,18,1.0490227491188722
1,128,2,1.0471204188481675
108,24,3,1.0708661417322833
87,40,65,2.2687224669603525
32,69,12,1.1903846153846154
104,28,19,2.125
74,50,22,1.592476489028213
26,54,4,1.029284164859002
28,110,38,1.3922261484098941
86,26,34,1.671945701357466
4,103,10,1.1623246492985972
113,11,6,2.1538461538461537
88,28,46,1.73502722323049
75,75,5,1.3214285714285714
14,71,5,1.3130434782608695
56,36,25,1.8
29,20,74,2.057971014492754
45,17,63,1.3408674404398289
76,82,14,2.0353982300884956
12,36,10,1.4550561797752808
92,136,15,1.5625
9,11,28,1.9382239382239383
43,65,28,1.1087735004476276
87,28,27,1.5154185022026432
29,29,10,1.1304347826086958
3,55,23,1.6366559485530545
5,113,49,2.44
91,31,15,1.7455621301775146
88,75,7,1.0980036297640654
90,20,33,1.5603112840466926
45,19,34,1.1814294441050703
64,134,63,1.3853591160220993
24,6,16,1.102974828375286
5,40,26,1.75
21,132,16,1.2295918367346939
5,36,16,1.45
91,53,2,1.0532544378698225
8,40,29,1.6116504854368934
42,57,40,1.2222925902469917
42,78,20,1.1082963901203293
107,91,61,3.307692307692308
74,78,25,1.677115987460815
65,110,27,1.2296368989205102
74,75,11,1.2821316614420062
113,28,4,1.6923076923076923
8,71,36,1.7645631067961165
74,16,45,2.2413793103448274
44,110,80,1.2278115988465237
50,108,6,1.0262390670553936
106,119,18,1.85
103,35,7,1.6
85,85,24,1.5671232876712329
50,5,42,1.2151603498542274
35,11,12,1.6971830985915493
45,68,2,1.0054978619425778
16,82,6,2.1538461538461537
108,11,41,2.4173228346456694
26,109,9,1.0780911062906724
85,26,31,1.7397260273972601
96,71,6,2.5517241379310347
